city_id,city,country_code,country_name,continent,1980-1982,1983-1985,1986-1988,1989-1991,1992-1994,1995-1997,1998-2000,2001-2003,2004-2006,2007-2009,2010-2012,2013-2014
Flintbek_DE,Flintbek,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Florstadt_DE,Florstadt,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents
Forchheim_DE,Forchheim,DE,Germany,Europe,No patents,Low,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Forstern_DE,Forstern,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents,No patents
Frankenthal (Pfalz)_DE,Frankenthal (Pfalz),DE,Germany,Europe,No patents,No patents,High,No patents,No patents,Very High,No patents,No patents,No patents,No patents,High,No patents
Frankfurt am Main_DE,Frankfurt am Main,DE,Germany,Europe,No patents,No patents,Very High,Very High,No patents,Very High,High,High,Very High,Very High,Very High,No patents
Frechen_DE,Frechen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents
Freiberg_DE,Freiberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Low,No patents
Freiberg am Neckar_DE,Freiberg am Neckar,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,Very High,No patents
Freiburg im Breisgau_DE,Freiburg im Breisgau,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very High,Very High,No patents
Freigericht_DE,Freigericht,DE,Germany,Europe,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents
Freinsheim_DE,Freinsheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents
Freising_DE,Freising,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,High,Very High,No patents
Freudenberg_DE,Freudenberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Friedberg_DE,Friedberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Low,No patents,No patents
Friedberg (Hessen)_DE,Friedberg (Hessen),DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Friedelsheim_DE,Friedelsheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents
Friedland_DE,Friedland,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents,No patents,No patents
Friedrichsdorf_DE,Friedrichsdorf,DE,Germany,Europe,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,Very High,No patents
Friolzheim_DE,Friolzheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Fränkisch-Crumbach_DE,Fränkisch-Crumbach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Frücht_DE,Frücht,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Furtwangen im Schwarzwald_DE,Furtwangen im Schwarzwald,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Fußgönheim_DE,Fußgönheim,DE,Germany,Europe,No patents,No patents,No patents,High,No patents,Very High,Low,Medium,Very Low,No patents,No patents,No patents
Fürstenfeldbruck_DE,Fürstenfeldbruck,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Fürth_DE,Fürth,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,Very Low,No patents
Gaiberg_DE,Gaiberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,High,No patents
Gaildorf_DE,Gaildorf,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents
Gailingen am Hochrhein_DE,Gailingen am Hochrhein,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Garbsen_DE,Garbsen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Garching b. München_DE,Garching b. München,DE,Germany,Europe,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents,No patents,Low,Very High,No patents
Gau-Algesheim_DE,Gau-Algesheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Gauting_DE,Gauting,DE,Germany,Europe,No patents,No patents,No patents,High,No patents,No patents,No patents,No patents,Very Low,Very Low,No patents,No patents
Geesthacht_DE,Geesthacht,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Low,High,No patents,No patents,No patents,Medium,No patents
Gefrees_DE,Gefrees,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents,No patents,No patents
Gehrden_DE,Gehrden,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Geilenkirchen_DE,Geilenkirchen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,No patents,No patents,No patents,No patents
Geiselbach_DE,Geiselbach,DE,Germany,Europe,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Geisenfeld_DE,Geisenfeld,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents
Geisenhausen_DE,Geisenhausen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Geislingen an der Steige_DE,Geislingen an der Steige,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Gelnhausen_DE,Gelnhausen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Low,High,High,High,Very Low,No patents
Gelsenkirchen_DE,Gelsenkirchen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,High,High,Very High,No patents,Very Low,No patents
Gerbrunn_DE,Gerbrunn,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents
Geretsried_DE,Geretsried,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Gerlingen_DE,Gerlingen,DE,Germany,Europe,No patents,Very High,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very High,High,No patents
Germering_DE,Germering,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Very Low,High,No patents
Gernsbach_DE,Gernsbach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Gerolsbach_DE,Gerolsbach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Gerolsheim_DE,Gerolsheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Gerstetten_DE,Gerstetten,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Gessertshausen_DE,Gessertshausen,DE,Germany,Europe,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Gevelsberg_DE,Gevelsberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Giengen an der Brenz_DE,Giengen an der Brenz,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,High,Very Low,No patents
Gifhorn_DE,Gifhorn,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Gilching_DE,Gilching,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Ginsheim-Gustavsburg_DE,Ginsheim-Gustavsburg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Gladbeck_DE,Gladbeck,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents
Glashütten_DE,Glashütten,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents,No patents,No patents
Glonn_DE,Glonn,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Gmund a. Tegernsee_DE,Gmund a. Tegernsee,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low,No patents
Gondelsheim_DE,Gondelsheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Gorxheimertal_DE,Gorxheimertal,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Very Low,No patents,No patents
Goslar_DE,Goslar,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents
Gotha_DE,Gotha,DE,Germany,Europe,No patents,Very High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Gottenheim_DE,Gottenheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,No patents,No patents
Gottmadingen_DE,Gottmadingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Grafenau_DE,Grafenau,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Grafengehaig_DE,Grafengehaig,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Grafenrheinfeld_DE,Grafenrheinfeld,DE,Germany,Europe,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Grafing b. München_DE,Grafing b. München,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Very Low,No patents
Grefrath_DE,Grefrath,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Greifswald_DE,Greifswald,DE,Germany,Europe,No patents,No patents,No patents,Very High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Grenzach-Wyhlen_DE,Grenzach-Wyhlen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents,Very High,Very High,No patents
Greven_DE,Greven,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very Low,Low,Very Low,No patents,No patents
Grevenbroich_DE,Grevenbroich,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Griesheim_DE,Griesheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,High,No patents,No patents,Medium,High,Medium,No patents,No patents
Gronau (Westf.)_DE,Gronau (Westf.),DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents,No patents
Groß Twülpstedt_DE,Groß Twülpstedt,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Groß-Gerau_DE,Groß-Gerau,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Großbeeren_DE,Großbeeren,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Großbottwar_DE,Großbottwar,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Großheirath_DE,Großheirath,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Großkarolinenfeld_DE,Großkarolinenfeld,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,No patents
Großmehring_DE,Großmehring,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Very Low,No patents
Großostheim_DE,Großostheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Very High,High,No patents,No patents
Großpürschütz_DE,Großpürschütz,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Gräfelfing_DE,Gräfelfing,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,High,No patents,High,No patents,No patents,No patents,No patents
Gräfenberg_DE,Gräfenberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Gröbenzell_DE,Gröbenzell,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,Low,No patents
Gründau_DE,Gründau,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,High,No patents,No patents
Grünendeich_DE,Grünendeich,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Grünheide (Mark)_DE,Grünheide (Mark),DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Grünstadt_DE,Grünstadt,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Very High,No patents
Grünwald_DE,Grünwald,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Gundelfingen a.d. Donau_DE,Gundelfingen a.d. Donau,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents
Gundelsheim_DE,Gundelsheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Gutenstetten_DE,Gutenstetten,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents
Guxhagen_DE,Guxhagen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Gärtringen_DE,Gärtringen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Low,No patents,No patents
Gäufelden_DE,Gäufelden,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Low,No patents,No patents
Göggingen_DE,Göggingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Gönnheim_DE,Gönnheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Very High,Very High,Medium,No patents,No patents,No patents,No patents
Göppingen_DE,Göppingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,Medium,No patents
Göttingen_DE,Göttingen,DE,Germany,Europe,No patents,No patents,Very Low,No patents,No patents,Low,No patents,Medium,High,Medium,Very High,No patents
Gütenbach_DE,Gütenbach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Haag a.d. Amper_DE,Haag a.d. Amper,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Haan_DE,Haan,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,High,Very Low,High,Very Low,Very Low,No patents
Haar_DE,Haar,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,Medium,No patents
Habach_DE,Habach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Hafenlohr_DE,Hafenlohr,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,No patents,No patents
Hagen_DE,Hagen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Haimhausen_DE,Haimhausen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,High,No patents
Hallbergmoos_DE,Hallbergmoos,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Halle (Saale)_DE,Halle (Saale),DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,Low,Low,No patents
Halstenbek_DE,Halstenbek,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Haltern am See_DE,Haltern am See,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Hambrücken_DE,Hambrücken,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents
Hamburg_DE,Hamburg,DE,Germany,Europe,No patents,Very Low,No patents,No patents,Very Low,Low,Very High,Very Low,High,Very High,Very High,No patents
Hambühren_DE,Hambühren,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Hammelburg_DE,Hammelburg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Hanau_DE,Hanau,DE,Germany,Europe,High,High,Low,Very Low,Very High,No patents,No patents,High,High,Very High,Very Low,No patents
Hannover_DE,Hannover,DE,Germany,Europe,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,Medium,Very High,High,High,No patents
Happurg_DE,Happurg,DE,Germany,Europe,No patents,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Harsewinkel_DE,Harsewinkel,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,High,No patents,No patents
Harthausen_DE,Harthausen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,Very High,Very High,No patents,No patents
Hasel_DE,Hasel,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,Medium,No patents
Hattenhofen_DE,Hattenhofen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Hattersheim am Main_DE,Hattersheim am Main,DE,Germany,Europe,No patents,No patents,No patents,Very High,No patents,No patents,Medium,Medium,High,Very High,No patents,No patents
Hattingen_DE,Hattingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,High,Very High,No patents,No patents
Haßloch_DE,Haßloch,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents,No patents,No patents,Very High,No patents
Hechingen_DE,Hechingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Heddesheim_DE,Heddesheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents
Heidelberg_DE,Heidelberg,DE,Germany,Europe,Low,No patents,No patents,No patents,High,No patents,Low,High,Very High,Very High,Very High,No patents
Heidenheim an der Brenz_DE,Heidenheim an der Brenz,DE,Germany,Europe,No patents,No patents,No patents,No patents,Low,Very High,Very High,Medium,Medium,High,Very Low,No patents
Heilbronn_DE,Heilbronn,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents
Heiligenhaus_DE,Heiligenhaus,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents,No patents,No patents
Heiligkreuzsteinach_DE,Heiligkreuzsteinach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents
Heimsheim_DE,Heimsheim,DE,Germany,Europe,No patents,Very High,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Heiningen_DE,Heiningen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Heinsberg_DE,Heinsberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Heitersheim_DE,Heitersheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Helmstedt Stadt_DE,Helmstedt Stadt,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents
Helpsen_DE,Helpsen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,No patents
Hemau_DE,Hemau,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Hemer_DE,Hemer,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Hemhofen_DE,Hemhofen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Hemmingen_DE,Hemmingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,Medium,Low,No patents
Henstedt-Ulzburg_DE,Henstedt-Ulzburg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Medium,No patents
Heppenheim (Bergstraße)_DE,Heppenheim (Bergstraße),DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,High,No patents
Herbolzheim_DE,Herbolzheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents
Herborn_DE,Herborn,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents,No patents
Herbrechtingen_DE,Herbrechtingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,Medium,No patents,No patents,No patents,Very Low,High,Very High,No patents
Herford_DE,Herford,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Herne_DE,Herne,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,Medium,No patents
Heroldsberg_DE,Heroldsberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Herrenberg_DE,Herrenberg,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Herten_DE,Herten,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents
Herxheim bei Landau/Pfalz_DE,Herxheim bei Landau/Pfalz,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents
Herzogenaurach_DE,Herzogenaurach,DE,Germany,Europe,High,No patents,No patents,High,No patents,No patents,No patents,No patents,Very High,High,High,No patents
Herzogenrath_DE,Herzogenrath,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Hettenleidelheim_DE,Hettenleidelheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Heusenstamm_DE,Heusenstamm,DE,Germany,Europe,No patents,High,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents
Heustreu_DE,Heustreu,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents
Heßheim_DE,Heßheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,No patents,Very High,No patents
Hilchenbach_DE,Hilchenbach,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents
Hilden_DE,Hilden,DE,Germany,Europe,Very High,Very High,No patents,No patents,Very High,No patents,High,No patents,Very High,Medium,Very High,No patents
Hildesheim_DE,Hildesheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,No patents,No patents
Hillerse_DE,Hillerse,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents,No patents,No patents
Hilter am Teutoburger Wald_DE,Hilter am Teutoburger Wald,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,High,No patents,No patents
Hilzingen_DE,Hilzingen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents
Hirschberg an der Bergstraße_DE,Hirschberg an der Bergstraße,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,Very High,No patents,No patents,No patents,No patents,Medium,No patents
Hochdorf-Assenheim_DE,Hochdorf-Assenheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Low,No patents,No patents,No patents,No patents
Hochheim am Main_DE,Hochheim am Main,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Hockenheim_DE,Hockenheim,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very High,Very High,Very High,No patents
Hofheim am Taunus_DE,Hofheim am Taunus,DE,Germany,Europe,Medium,No patents,Medium,Very High,Very High,Very High,Very High,No patents,High,High,High,No patents
Hohen Neuendorf_DE,Hohen Neuendorf,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,No patents,No patents,No patents,No patents,No patents
Hohenbrunn_DE,Hohenbrunn,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,No patents
Hohenkammer_DE,Hohenkammer,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents
Hohenlinden_DE,Hohenlinden,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Medium,No patents,No patents
Hohentengen_DE,Hohentengen,DE,Germany,Europe,No patents,No patents,No patents,No patents,No patents,No patents,No patents,No patents,Very Low,Low,Very Low,No patents
